image_path,true_label_index,predicted_label_index,confidence,true_label,predicted_label
data/tiny-imagenet-200/val/n07720875/val_8323.jpeg,184,135,0.008715812,n07720875,n03983396
data/tiny-imagenet-200/val/n04311004/val_5600.jpeg,154,135,0.008715716,n04311004,n03983396
data/tiny-imagenet-200/val/n02802426/val_9155.jpeg,68,135,0.00871568,n02802426,n03983396
data/tiny-imagenet-200/val/n04285008/val_8185.jpeg,153,135,0.008715665,n04285008,n03983396
data/tiny-imagenet-200/val/n02165456/val_8305.jpeg,36,135,0.00871552,n02165456,n03983396
data/tiny-imagenet-200/val/n03100240/val_5820.jpeg,94,135,0.008715366,n03100240,n03983396
data/tiny-imagenet-200/val/n07695742/val_7451.jpeg,181,135,0.008715354,n07695742,n03983396
data/tiny-imagenet-200/val/n07715103/val_8264.jpeg,183,135,0.008715338,n07715103,n03983396
data/tiny-imagenet-200/val/n03763968/val_7481.jpeg,119,135,0.008715325,n03763968,n03983396
data/tiny-imagenet-200/val/n02123394/val_8865.jpeg,31,135,0.0087150205,n02123394,n03983396
data/tiny-imagenet-200/val/n07720875/val_9940.jpeg,184,135,0.008715001,n07720875,n03983396
data/tiny-imagenet-200/val/n02231487/val_9945.jpeg,40,135,0.008714887,n02231487,n03983396
data/tiny-imagenet-200/val/n02793495/val_6891.jpeg,66,135,0.008714674,n02793495,n03983396
data/tiny-imagenet-200/val/n04259630/val_4679.jpeg,150,135,0.008714426,n04259630,n03983396
data/tiny-imagenet-200/val/n03733131/val_4667.jpeg,118,135,0.008714366,n03733131,n03983396
data/tiny-imagenet-200/val/n01698640/val_6837.jpeg,4,135,0.00871409,n01698640,n03983396
data/tiny-imagenet-200/val/n02843684/val_5818.jpeg,76,135,0.008713967,n02843684,n03983396
data/tiny-imagenet-200/val/n02909870/val_5617.jpeg,80,135,0.008713923,n02909870,n03983396
data/tiny-imagenet-200/val/n03670208/val_2887.jpeg,116,135,0.008713801,n03670208,n03983396
data/tiny-imagenet-200/val/n01774384/val_4073.jpeg,8,135,0.008713641,n01774384,n03983396
data/tiny-imagenet-200/val/n07768694/val_2859.jpeg,189,135,0.008713496,n07768694,n03983396
data/tiny-imagenet-200/val/n02106662/val_8673.jpeg,28,135,0.008713348,n02106662,n03983396
data/tiny-imagenet-200/val/n02843684/val_6918.jpeg,76,135,0.0087132035,n02843684,n03983396
data/tiny-imagenet-200/val/n04259630/val_2593.jpeg,150,135,0.008713027,n04259630,n03983396
data/tiny-imagenet-200/val/n02123045/val_1356.jpeg,30,135,0.00871294,n02123045,n03983396
data/tiny-imagenet-200/val/n04456115/val_6443.jpeg,163,135,0.008712869,n04456115,n03983396
data/tiny-imagenet-200/val/n04398044/val_4208.jpeg,160,135,0.008712806,n04398044,n03983396
data/tiny-imagenet-200/val/n07768694/val_9484.jpeg,189,135,0.008712306,n07768694,n03983396
data/tiny-imagenet-200/val/n02669723/val_3019.jpeg,60,135,0.008712272,n02669723,n03983396
data/tiny-imagenet-200/val/n04259630/val_3453.jpeg,150,135,0.0087122405,n04259630,n03983396
data/tiny-imagenet-200/val/n09332890/val_843.jpeg,197,135,0.008712023,n09332890,n03983396
data/tiny-imagenet-200/val/n03393912/val_9032.jpeg,103,135,0.008711682,n03393912,n03983396
data/tiny-imagenet-200/val/n03089624/val_5623.jpeg,93,135,0.008711634,n03089624,n03983396
data/tiny-imagenet-200/val/n02279972/val_8904.jpeg,44,135,0.00871163,n02279972,n03983396
data/tiny-imagenet-200/val/n03100240/val_7769.jpeg,94,135,0.00871154,n03100240,n03983396
data/tiny-imagenet-200/val/n02279972/val_7420.jpeg,44,135,0.008711532,n02279972,n03983396
data/tiny-imagenet-200/val/n02666196/val_1518.jpeg,59,135,0.008710932,n02666196,n03983396
data/tiny-imagenet-200/val/n02281406/val_9574.jpeg,45,135,0.008710865,n02281406,n03983396
data/tiny-imagenet-200/val/n03637318/val_4497.jpeg,113,135,0.008710829,n03637318,n03983396
data/tiny-imagenet-200/val/n06596364/val_8693.jpeg,176,135,0.008710551,n06596364,n03983396
data/tiny-imagenet-200/val/n03637318/val_2952.jpeg,113,135,0.008710531,n03637318,n03983396
data/tiny-imagenet-200/val/n02769748/val_6145.jpeg,63,135,0.008710528,n02769748,n03983396
data/tiny-imagenet-200/val/n02002724/val_2731.jpeg,20,135,0.008710276,n02002724,n03983396
data/tiny-imagenet-200/val/n01950731/val_7070.jpeg,17,135,0.0087098135,n01950731,n03983396
data/tiny-imagenet-200/val/n02504458/val_5491.jpeg,57,135,0.008709689,n02504458,n03983396
data/tiny-imagenet-200/val/n03160309/val_7618.jpeg,96,135,0.008709663,n03160309,n03983396
data/tiny-imagenet-200/val/n04597913/val_363.jpeg,175,135,0.008709564,n04597913,n03983396
data/tiny-imagenet-200/val/n03393912/val_1637.jpeg,103,135,0.008709484,n03393912,n03983396
data/tiny-imagenet-200/val/n03838899/val_9176.jpeg,125,135,0.008709459,n03838899,n03983396
data/tiny-imagenet-200/val/n03854065/val_8430.jpeg,126,135,0.008709384,n03854065,n03983396
data/tiny-imagenet-200/val/n03250847/val_2682.jpeg,99,135,0.008709131,n03250847,n03983396
data/tiny-imagenet-200/val/n04285008/val_3489.jpeg,153,135,0.008709065,n04285008,n03983396
data/tiny-imagenet-200/val/n03250847/val_1037.jpeg,99,135,0.008709008,n03250847,n03983396
data/tiny-imagenet-200/val/n03544143/val_303.jpeg,109,135,0.008708887,n03544143,n03983396
data/tiny-imagenet-200/val/n06596364/val_8948.jpeg,176,135,0.008708782,n06596364,n03983396
data/tiny-imagenet-200/val/n02056570/val_4593.jpeg,21,135,0.008708671,n02056570,n03983396
data/tiny-imagenet-200/val/n01944390/val_9094.jpeg,15,135,0.008708556,n01944390,n03983396
data/tiny-imagenet-200/val/n02883205/val_4393.jpeg,77,135,0.00870853,n02883205,n03983396
data/tiny-imagenet-200/val/n02927161/val_711.jpeg,82,135,0.008708458,n02927161,n03983396
data/tiny-imagenet-200/val/n07753592/val_5386.jpeg,188,135,0.008708233,n07753592,n03983396
data/tiny-imagenet-200/val/n02002724/val_4774.jpeg,20,135,0.008708163,n02002724,n03983396
data/tiny-imagenet-200/val/n03100240/val_8813.jpeg,94,135,0.008708105,n03100240,n03983396
data/tiny-imagenet-200/val/n02231487/val_6598.jpeg,40,135,0.008708035,n02231487,n03983396
data/tiny-imagenet-200/val/n04179913/val_2963.jpeg,147,135,0.008707588,n04179913,n03983396
data/tiny-imagenet-200/val/n03970156/val_9568.jpeg,131,135,0.008707577,n03970156,n03983396
data/tiny-imagenet-200/val/n02125311/val_3845.jpeg,33,135,0.008707393,n02125311,n03983396
data/tiny-imagenet-200/val/n03584254/val_3323.jpeg,110,135,0.008707356,n03584254,n03983396
data/tiny-imagenet-200/val/n03544143/val_7678.jpeg,109,135,0.008707174,n03544143,n03983396
data/tiny-imagenet-200/val/n03201208/val_7288.jpeg,98,135,0.008707002,n03201208,n03983396
data/tiny-imagenet-200/val/n03706229/val_1186.jpeg,117,135,0.008706987,n03706229,n03983396
data/tiny-imagenet-200/val/n02841315/val_3381.jpeg,75,135,0.008706986,n02841315,n03983396
data/tiny-imagenet-200/val/n02802426/val_2008.jpeg,68,135,0.00870697,n02802426,n03983396
data/tiny-imagenet-200/val/n03980874/val_6229.jpeg,134,135,0.008706735,n03980874,n03983396
data/tiny-imagenet-200/val/n02988304/val_5635.jpeg,87,135,0.008706393,n02988304,n03983396
data/tiny-imagenet-200/val/n02364673/val_9297.jpeg,47,135,0.008706267,n02364673,n03983396
data/tiny-imagenet-200/val/n06596364/val_2234.jpeg,176,135,0.008706185,n06596364,n03983396
data/tiny-imagenet-200/val/n04507155/val_4288.jpeg,168,135,0.008706092,n04507155,n03983396
data/tiny-imagenet-200/val/n07747607/val_3998.jpeg,186,135,0.008705812,n07747607,n03983396
data/tiny-imagenet-200/val/n09193705/val_8578.jpeg,194,135,0.008705777,n09193705,n03983396
data/tiny-imagenet-200/val/n07768694/val_6394.jpeg,189,135,0.008705502,n07768694,n03983396
data/tiny-imagenet-200/val/n02666196/val_7101.jpeg,59,135,0.008705497,n02666196,n03983396
data/tiny-imagenet-200/val/n02814860/val_9586.jpeg,71,135,0.008705449,n02814860,n03983396
data/tiny-imagenet-200/val/n03393912/val_5960.jpeg,103,135,0.008705446,n03393912,n03983396
data/tiny-imagenet-200/val/n04133789/val_6070.jpeg,144,135,0.008705282,n04133789,n03983396
data/tiny-imagenet-200/val/n04149813/val_4407.jpeg,146,135,0.008705023,n04149813,n03983396
data/tiny-imagenet-200/val/n01641577/val_7259.jpeg,2,135,0.008704976,n01641577,n03983396
data/tiny-imagenet-200/val/n03937543/val_8695.jpeg,130,135,0.008704906,n03937543,n03983396
data/tiny-imagenet-200/val/n02129165/val_8122.jpeg,34,135,0.008704852,n02129165,n03983396
data/tiny-imagenet-200/val/n01917289/val_9357.jpeg,14,135,0.008704832,n01917289,n03983396
data/tiny-imagenet-200/val/n03649909/val_3144.jpeg,114,135,0.008704761,n03649909,n03983396
data/tiny-imagenet-200/val/n06596364/val_2423.jpeg,176,135,0.008704734,n06596364,n03983396
data/tiny-imagenet-200/val/n07583066/val_6069.jpeg,178,135,0.008704678,n07583066,n03983396
data/tiny-imagenet-200/val/n02123394/val_7480.jpeg,31,135,0.008704531,n02123394,n03983396
data/tiny-imagenet-200/val/n09256479/val_126.jpeg,196,135,0.008704308,n09256479,n03983396
data/tiny-imagenet-200/val/n03444034/val_3433.jpeg,107,135,0.00870427,n03444034,n03983396
data/tiny-imagenet-200/val/n02948072/val_2476.jpeg,83,135,0.008704217,n02948072,n03983396
data/tiny-imagenet-200/val/n04133789/val_7815.jpeg,144,135,0.0087041985,n04133789,n03983396
data/tiny-imagenet-200/val/n03930313/val_8086.jpeg,129,135,0.0087041715,n03930313,n03983396
data/tiny-imagenet-200/val/n03854065/val_9096.jpeg,126,135,0.008704124,n03854065,n03983396
data/tiny-imagenet-200/val/n07734744/val_9778.jpeg,185,135,0.008704066,n07734744,n03983396
data/tiny-imagenet-200/val/n03770439/val_4926.jpeg,120,135,0.008703915,n03770439,n03983396
data/tiny-imagenet-200/val/n02814533/val_9428.jpeg,70,135,0.008703914,n02814533,n03983396
data/tiny-imagenet-200/val/n02113799/val_1705.jpeg,29,135,0.008703641,n02113799,n03983396
data/tiny-imagenet-200/val/n02415577/val_7934.jpeg,51,135,0.008703513,n02415577,n03983396
data/tiny-imagenet-200/val/n02795169/val_819.jpeg,67,135,0.008703217,n02795169,n03983396
data/tiny-imagenet-200/val/n02883205/val_5799.jpeg,77,135,0.008703185,n02883205,n03983396
data/tiny-imagenet-200/val/n02977058/val_3246.jpeg,86,135,0.008703069,n02977058,n03983396
data/tiny-imagenet-200/val/n07583066/val_5630.jpeg,178,135,0.008703061,n07583066,n03983396
data/tiny-imagenet-200/val/n02802426/val_6997.jpeg,68,135,0.008703042,n02802426,n03983396
data/tiny-imagenet-200/val/n03544143/val_4561.jpeg,109,135,0.008702948,n03544143,n03983396
data/tiny-imagenet-200/val/n03447447/val_4946.jpeg,108,135,0.008702895,n03447447,n03983396
data/tiny-imagenet-200/val/n02669723/val_4971.jpeg,60,135,0.008702842,n02669723,n03983396
data/tiny-imagenet-200/val/n01910747/val_8506.jpeg,13,135,0.008702815,n01910747,n03983396
data/tiny-imagenet-200/val/n02132136/val_8138.jpeg,35,135,0.00870259,n02132136,n03983396
data/tiny-imagenet-200/val/n07720875/val_7029.jpeg,184,135,0.008702289,n07720875,n03983396
data/tiny-imagenet-200/val/n02999410/val_2502.jpeg,88,135,0.008702287,n02999410,n03983396
data/tiny-imagenet-200/val/n01950731/val_5180.jpeg,17,135,0.008702274,n01950731,n03983396
data/tiny-imagenet-200/val/n03404251/val_5460.jpeg,105,135,0.00870223,n03404251,n03983396
data/tiny-imagenet-200/val/n02165456/val_5370.jpeg,36,135,0.008702154,n02165456,n03983396
data/tiny-imagenet-200/val/n07720875/val_1410.jpeg,184,135,0.008701881,n07720875,n03983396
data/tiny-imagenet-200/val/n03599486/val_5893.jpeg,111,135,0.008701774,n03599486,n03983396
data/tiny-imagenet-200/val/n03179701/val_412.jpeg,97,135,0.008701727,n03179701,n03983396
data/tiny-imagenet-200/val/n04356056/val_6215.jpeg,156,135,0.008701625,n04356056,n03983396
data/tiny-imagenet-200/val/n02948072/val_1249.jpeg,83,135,0.008701553,n02948072,n03983396
data/tiny-imagenet-200/val/n04532106/val_3932.jpeg,169,135,0.008701463,n04532106,n03983396
data/tiny-imagenet-200/val/n04417672/val_2758.jpeg,162,135,0.008701217,n04417672,n03983396
data/tiny-imagenet-200/val/n04456115/val_5378.jpeg,163,135,0.008701081,n04456115,n03983396
data/tiny-imagenet-200/val/n02165456/val_3667.jpeg,36,135,0.008700865,n02165456,n03983396
data/tiny-imagenet-200/val/n04597913/val_3217.jpeg,175,135,0.008700849,n04597913,n03983396
data/tiny-imagenet-200/val/n03770439/val_718.jpeg,120,135,0.008700847,n03770439,n03983396
data/tiny-imagenet-200/val/n02769748/val_2305.jpeg,63,135,0.008700825,n02769748,n03983396
data/tiny-imagenet-200/val/n01950731/val_9616.jpeg,17,135,0.008700738,n01950731,n03983396
data/tiny-imagenet-200/val/n02132136/val_9290.jpeg,35,135,0.008700633,n02132136,n03983396
data/tiny-imagenet-200/val/n02279972/val_5159.jpeg,44,135,0.008700586,n02279972,n03983396
data/tiny-imagenet-200/val/n06596364/val_7596.jpeg,176,135,0.008700484,n06596364,n03983396
data/tiny-imagenet-200/val/n04275548/val_5104.jpeg,152,135,0.008700439,n04275548,n03983396
data/tiny-imagenet-200/val/n07768694/val_5467.jpeg,189,135,0.008700338,n07768694,n03983396
data/tiny-imagenet-200/val/n01443537/val_8585.jpeg,0,135,0.008700249,n01443537,n03983396
data/tiny-imagenet-200/val/n03544143/val_5403.jpeg,109,135,0.008700169,n03544143,n03983396
data/tiny-imagenet-200/val/n01768244/val_6467.jpeg,6,135,0.008700156,n01768244,n03983396
data/tiny-imagenet-200/val/n03970156/val_3890.jpeg,131,135,0.008700154,n03970156,n03983396
data/tiny-imagenet-200/val/n04275548/val_6142.jpeg,152,135,0.0087000625,n04275548,n03983396
data/tiny-imagenet-200/val/n07749582/val_2079.jpeg,187,135,0.008700046,n07749582,n03983396
data/tiny-imagenet-200/val/n04532670/val_398.jpeg,170,135,0.008699978,n04532670,n03983396
data/tiny-imagenet-200/val/n01641577/val_2672.jpeg,2,135,0.008699929,n01641577,n03983396
data/tiny-imagenet-200/val/n01984695/val_3095.jpeg,19,135,0.008699701,n01984695,n03983396
data/tiny-imagenet-200/val/n03584254/val_3296.jpeg,110,135,0.0086997,n03584254,n03983396
data/tiny-imagenet-200/val/n02056570/val_3075.jpeg,21,135,0.008699576,n02056570,n03983396
data/tiny-imagenet-200/val/n07768694/val_9337.jpeg,189,135,0.008699476,n07768694,n03983396
data/tiny-imagenet-200/val/n07873807/val_3415.jpeg,191,135,0.008699469,n07873807,n03983396
data/tiny-imagenet-200/val/n02793495/val_9461.jpeg,66,135,0.008699291,n02793495,n03983396
data/tiny-imagenet-200/val/n03770439/val_8778.jpeg,120,135,0.008699272,n03770439,n03983396
data/tiny-imagenet-200/val/n02279972/val_1156.jpeg,44,135,0.008699234,n02279972,n03983396
data/tiny-imagenet-200/val/n03599486/val_1350.jpeg,111,135,0.008699095,n03599486,n03983396
data/tiny-imagenet-200/val/n12267677/val_9229.jpeg,199,135,0.00869899,n12267677,n03983396
data/tiny-imagenet-200/val/n02268443/val_9478.jpeg,43,135,0.00869896,n02268443,n03983396
data/tiny-imagenet-200/val/n03126707/val_7274.jpeg,95,135,0.008698797,n03126707,n03983396
data/tiny-imagenet-200/val/n02950826/val_679.jpeg,84,135,0.008698275,n02950826,n03983396
data/tiny-imagenet-200/val/n04501370/val_7861.jpeg,167,135,0.008698251,n04501370,n03983396
data/tiny-imagenet-200/val/n02123394/val_8311.jpeg,31,135,0.008698053,n02123394,n03983396
data/tiny-imagenet-200/val/n04540053/val_9165.jpeg,171,135,0.008697927,n04540053,n03983396
data/tiny-imagenet-200/val/n01443537/val_1640.jpeg,0,135,0.008697757,n01443537,n03983396
data/tiny-imagenet-200/val/n02823428/val_9120.jpeg,73,135,0.00869769,n02823428,n03983396
data/tiny-imagenet-200/val/n03763968/val_7484.jpeg,119,135,0.008697667,n03763968,n03983396
data/tiny-imagenet-200/val/n03930313/val_1136.jpeg,129,135,0.008697558,n03930313,n03983396
data/tiny-imagenet-200/val/n02125311/val_6501.jpeg,33,135,0.008697546,n02125311,n03983396
data/tiny-imagenet-200/val/n01882714/val_6076.jpeg,12,135,0.008697471,n01882714,n03983396
data/tiny-imagenet-200/val/n04251144/val_6585.jpeg,148,135,0.008697136,n04251144,n03983396
data/tiny-imagenet-200/val/n02977058/val_6619.jpeg,86,135,0.0086970255,n02977058,n03983396
data/tiny-imagenet-200/val/n03250847/val_2227.jpeg,99,135,0.008696915,n03250847,n03983396
data/tiny-imagenet-200/val/n03089624/val_1125.jpeg,93,135,0.008696913,n03089624,n03983396
data/tiny-imagenet-200/val/n07720875/val_6268.jpeg,184,135,0.008696825,n07720875,n03983396
data/tiny-imagenet-200/val/n02423022/val_9829.jpeg,52,135,0.008696661,n02423022,n03983396
data/tiny-imagenet-200/val/n01742172/val_3862.jpeg,5,135,0.008696659,n01742172,n03983396
data/tiny-imagenet-200/val/n01698640/val_6662.jpeg,4,135,0.00869639,n01698640,n03983396
data/tiny-imagenet-200/val/n01443537/val_653.jpeg,0,135,0.008696282,n01443537,n03983396
data/tiny-imagenet-200/val/n04179913/val_7849.jpeg,147,135,0.008696203,n04179913,n03983396
data/tiny-imagenet-200/val/n02231487/val_6788.jpeg,40,135,0.008695934,n02231487,n03983396
data/tiny-imagenet-200/val/n07734744/val_2083.jpeg,185,135,0.008695919,n07734744,n03983396
data/tiny-imagenet-200/val/n01950731/val_5455.jpeg,17,135,0.0086958995,n01950731,n03983396
data/tiny-imagenet-200/val/n04118538/val_7810.jpeg,143,135,0.008695497,n04118538,n03983396
data/tiny-imagenet-200/val/n02788148/val_7523.jpeg,64,135,0.0086954925,n02788148,n03983396
data/tiny-imagenet-200/val/n07753592/val_2106.jpeg,188,135,0.008695476,n07753592,n03983396
data/tiny-imagenet-200/val/n02231487/val_2853.jpeg,40,135,0.008695325,n02231487,n03983396
data/tiny-imagenet-200/val/n09256479/val_9043.jpeg,196,135,0.008695321,n09256479,n03983396
data/tiny-imagenet-200/val/n02977058/val_9637.jpeg,86,135,0.008695304,n02977058,n03983396
data/tiny-imagenet-200/val/n04456115/val_3358.jpeg,163,135,0.008695248,n04456115,n03983396
data/tiny-imagenet-200/val/n02906734/val_501.jpeg,79,135,0.008695171,n02906734,n03983396
data/tiny-imagenet-200/val/n04074963/val_1643.jpeg,141,135,0.008695096,n04074963,n03983396
data/tiny-imagenet-200/val/n07871810/val_5825.jpeg,190,135,0.0086949365,n07871810,n03983396
data/tiny-imagenet-200/val/n04417672/val_9907.jpeg,162,135,0.008694796,n04417672,n03983396
data/tiny-imagenet-200/val/n02002724/val_5612.jpeg,20,135,0.008694487,n02002724,n03983396
data/tiny-imagenet-200/val/n07715103/val_261.jpeg,183,135,0.008694332,n07715103,n03983396
data/tiny-imagenet-200/val/n07753592/val_7020.jpeg,188,135,0.008694319,n07753592,n03983396
data/tiny-imagenet-200/val/n02480495/val_6944.jpeg,54,135,0.008694008,n02480495,n03983396
data/tiny-imagenet-200/val/n04179913/val_604.jpeg,147,135,0.008693944,n04179913,n03983396
data/tiny-imagenet-200/val/n02125311/val_866.jpeg,33,135,0.008693923,n02125311,n03983396
data/tiny-imagenet-200/val/n02129165/val_5118.jpeg,34,135,0.0086936755,n02129165,n03983396
data/tiny-imagenet-200/val/n02279972/val_6335.jpeg,44,135,0.008693657,n02279972,n03983396
data/tiny-imagenet-200/val/n04366367/val_4242.jpeg,157,135,0.0086934725,n04366367,n03983396
data/tiny-imagenet-200/val/n02509815/val_6680.jpeg,58,135,0.008693389,n02509815,n03983396
data/tiny-imagenet-200/val/n02423022/val_7262.jpeg,52,135,0.008693343,n02423022,n03983396
data/tiny-imagenet-200/val/n02948072/val_6427.jpeg,83,135,0.008693331,n02948072,n03983396
data/tiny-imagenet-200/val/n04356056/val_4271.jpeg,156,135,0.008693308,n04356056,n03983396
data/tiny-imagenet-200/val/n02206856/val_2263.jpeg,38,135,0.008693304,n02206856,n03983396
data/tiny-imagenet-200/val/n03937543/val_6373.jpeg,130,135,0.008693291,n03937543,n03983396
data/tiny-imagenet-200/val/n03814639/val_7457.jpeg,123,135,0.008693288,n03814639,n03983396
data/tiny-imagenet-200/val/n04149813/val_8960.jpeg,146,135,0.008693254,n04149813,n03983396
data/tiny-imagenet-200/val/n02791270/val_2692.jpeg,65,135,0.008693217,n02791270,n03983396
data/tiny-imagenet-200/val/n01742172/val_8930.jpeg,5,135,0.008693169,n01742172,n03983396
data/tiny-imagenet-200/val/n01950731/val_3985.jpeg,17,135,0.008693129,n01950731,n03983396
data/tiny-imagenet-200/val/n04399382/val_1394.jpeg,161,135,0.008693089,n04399382,n03983396
data/tiny-imagenet-200/val/n03400231/val_7134.jpeg,104,135,0.008693079,n03400231,n03983396
data/tiny-imagenet-200/val/n02802426/val_1305.jpeg,68,135,0.008692942,n02802426,n03983396
data/tiny-imagenet-200/val/n04149813/val_2275.jpeg,146,135,0.0086928485,n04149813,n03983396
data/tiny-imagenet-200/val/n04023962/val_3034.jpeg,138,135,0.008692799,n04023962,n03983396
data/tiny-imagenet-200/val/n02480495/val_6003.jpeg,54,135,0.008692636,n02480495,n03983396
data/tiny-imagenet-200/val/n03404251/val_6881.jpeg,105,135,0.008692374,n03404251,n03983396
data/tiny-imagenet-200/val/n04149813/val_7236.jpeg,146,135,0.008692153,n04149813,n03983396
data/tiny-imagenet-200/val/n04399382/val_5112.jpeg,161,135,0.008692136,n04399382,n03983396
data/tiny-imagenet-200/val/n03992509/val_8851.jpeg,136,135,0.008692092,n03992509,n03983396
data/tiny-imagenet-200/val/n04067472/val_7909.jpeg,139,135,0.00869196,n04067472,n03983396
data/tiny-imagenet-200/val/n02279972/val_4655.jpeg,44,135,0.008691952,n02279972,n03983396
data/tiny-imagenet-200/val/n04259630/val_8541.jpeg,150,135,0.008691771,n04259630,n03983396
data/tiny-imagenet-200/val/n04376876/val_5479.jpeg,159,135,0.008691771,n04376876,n03983396
data/tiny-imagenet-200/val/n01629819/val_1167.jpeg,1,135,0.008691637,n01629819,n03983396
data/tiny-imagenet-200/val/n03400231/val_8752.jpeg,104,135,0.008691357,n03400231,n03983396
data/tiny-imagenet-200/val/n07720875/val_3851.jpeg,184,135,0.008691356,n07720875,n03983396
data/tiny-imagenet-200/val/n02206856/val_1004.jpeg,38,135,0.00869116,n02206856,n03983396
data/tiny-imagenet-200/val/n02769748/val_1698.jpeg,63,135,0.008690929,n02769748,n03983396
data/tiny-imagenet-200/val/n04532106/val_1057.jpeg,169,135,0.008690916,n04532106,n03983396
data/tiny-imagenet-200/val/n02906734/val_3992.jpeg,79,135,0.008690904,n02906734,n03983396
data/tiny-imagenet-200/val/n07715103/val_2488.jpeg,183,135,0.008690852,n07715103,n03983396
data/tiny-imagenet-200/val/n07583066/val_6688.jpeg,178,135,0.008690749,n07583066,n03983396
data/tiny-imagenet-200/val/n02190166/val_2629.jpeg,37,135,0.008690389,n02190166,n03983396
data/tiny-imagenet-200/val/n01944390/val_7364.jpeg,15,135,0.00869017,n01944390,n03983396
data/tiny-imagenet-200/val/n02823428/val_3469.jpeg,73,135,0.008690139,n02823428,n03983396
data/tiny-imagenet-200/val/n02509815/val_7438.jpeg,58,135,0.008690073,n02509815,n03983396
data/tiny-imagenet-200/val/n01641577/val_8776.jpeg,2,135,0.008690068,n01641577,n03983396
data/tiny-imagenet-200/val/n02795169/val_167.jpeg,67,135,0.008689914,n02795169,n03983396
data/tiny-imagenet-200/val/n03085013/val_7225.jpeg,92,135,0.008689771,n03085013,n03983396
data/tiny-imagenet-200/val/n02132136/val_1062.jpeg,35,135,0.008689365,n02132136,n03983396
data/tiny-imagenet-200/val/n02669723/val_8118.jpeg,60,135,0.0086893365,n02669723,n03983396
data/tiny-imagenet-200/val/n02808440/val_3039.jpeg,69,135,0.008689192,n02808440,n03983396
data/tiny-imagenet-200/val/n02058221/val_6350.jpeg,22,135,0.008689162,n02058221,n03983396
data/tiny-imagenet-200/val/n04540053/val_2466.jpeg,171,135,0.008689103,n04540053,n03983396
data/tiny-imagenet-200/val/n03976657/val_864.jpeg,132,135,0.008689099,n03976657,n03983396
data/tiny-imagenet-200/val/n03838899/val_1631.jpeg,125,135,0.008688864,n03838899,n03983396
data/tiny-imagenet-200/val/n02883205/val_3417.jpeg,77,135,0.008688761,n02883205,n03983396
data/tiny-imagenet-200/val/n01950731/val_7139.jpeg,17,135,0.0086886985,n01950731,n03983396
data/tiny-imagenet-200/val/n04149813/val_2416.jpeg,146,135,0.008688581,n04149813,n03983396
data/tiny-imagenet-200/val/n07875152/val_4583.jpeg,192,135,0.008688501,n07875152,n03983396
data/tiny-imagenet-200/val/n04560804/val_2292.jpeg,172,135,0.008688348,n04560804,n03983396
data/tiny-imagenet-200/val/n04501370/val_4041.jpeg,167,135,0.008688202,n04501370,n03983396
data/tiny-imagenet-200/val/n07695742/val_8803.jpeg,181,135,0.0086881025,n07695742,n03983396
data/tiny-imagenet-200/val/n01641577/val_7436.jpeg,2,135,0.008688049,n01641577,n03983396
data/tiny-imagenet-200/val/n04398044/val_605.jpeg,160,135,0.00868804,n04398044,n03983396
data/tiny-imagenet-200/val/n03544143/val_3356.jpeg,109,135,0.008687998,n03544143,n03983396
data/tiny-imagenet-200/val/n02099712/val_4958.jpeg,27,135,0.008687897,n02099712,n03983396
data/tiny-imagenet-200/val/n01629819/val_8271.jpeg,1,135,0.008687852,n01629819,n03983396
data/tiny-imagenet-200/val/n01945685/val_8379.jpeg,16,135,0.008687724,n01945685,n03983396
data/tiny-imagenet-200/val/n02058221/val_2359.jpeg,22,135,0.008687501,n02058221,n03983396
data/tiny-imagenet-200/val/n04371430/val_2391.jpeg,158,135,0.008687489,n04371430,n03983396
data/tiny-imagenet-200/val/n03976657/val_7498.jpeg,132,135,0.008687477,n03976657,n03983396
data/tiny-imagenet-200/val/n01644900/val_6329.jpeg,3,135,0.008687476,n01644900,n03983396
data/tiny-imagenet-200/val/n02226429/val_1045.jpeg,39,135,0.008687316,n02226429,n03983396
data/tiny-imagenet-200/val/n03617480/val_5502.jpeg,112,135,0.008687282,n03617480,n03983396
data/tiny-imagenet-200/val/n01443537/val_3419.jpeg,0,135,0.008687261,n01443537,n03983396
data/tiny-imagenet-200/val/n03733131/val_6188.jpeg,118,135,0.008687209,n03733131,n03983396
data/tiny-imagenet-200/val/n03250847/val_6841.jpeg,99,135,0.008687152,n03250847,n03983396
data/tiny-imagenet-200/val/n03584254/val_8980.jpeg,110,135,0.008686857,n03584254,n03983396
data/tiny-imagenet-200/val/n02795169/val_6013.jpeg,67,135,0.008686707,n02795169,n03983396
data/tiny-imagenet-200/val/n04118538/val_6948.jpeg,143,135,0.008686641,n04118538,n03983396
data/tiny-imagenet-200/val/n02988304/val_9365.jpeg,87,135,0.008686636,n02988304,n03983396
data/tiny-imagenet-200/val/n04146614/val_4664.jpeg,145,135,0.008686501,n04146614,n03983396
data/tiny-imagenet-200/val/n01629819/val_4924.jpeg,1,135,0.008686449,n01629819,n03983396
data/tiny-imagenet-200/val/n01770393/val_5827.jpeg,7,135,0.008686319,n01770393,n03983396
data/tiny-imagenet-200/val/n04540053/val_7241.jpeg,171,135,0.00868589,n04540053,n03983396
data/tiny-imagenet-200/val/n02883205/val_1365.jpeg,77,135,0.008685844,n02883205,n03983396
